name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2024-11-05T17:00:00,68.9,68.9,54,59,0,0,,0,0,12.1,3.5,18,1019.8,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-05T18:00:00,67.1,67.1,55.1,65.44,0,0,,0,0,13.2,3.2,17,1019.9,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-05T19:00:00,68.5,68.5,55.5,63.06,0,0,,0,0,15.2,7.5,192,1019.9,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-05T20:00:00,68.9,68.9,55.3,61.76,0,0,,0,0,17,12.8,194,1019.6,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-05T21:00:00,67,67,56.2,68.2,0,0,,0,0,25.3,7.2,204,1019.7,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-05T22:00:00,67,67,56.2,68.16,0,0,,0,0,18.6,11.8,204,1019.9,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-05T23:00:00,66.7,66.7,57.1,71.22,0,0,,0,0,19,8.1,214,1019.7,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T00:00:00,65.5,65.5,57.8,76.16,0,0,,0,0,25.3,9.6,206,1019.2,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T01:00:00,65.3,65.3,57.1,74.69,0,0,,0,0,26.4,7,210,1018.9,14.1,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T02:00:00,65.2,65.2,54.3,67.75,0,0,,0,0,20.1,9.1,216,1018.6,20.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T03:00:00,66.1,66.1,54.1,65.31,0,0,,0,0,21.7,7.4,216,1018.2,97.5,9.9,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T04:00:00,65.5,65.5,54.2,66.72,0,0,,0,0,25.3,6.7,210,1018,97.5,9.9,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T05:00:00,65.9,65.9,54.9,67.51,0,0,,0,0,20.8,6.8,218,1017.7,85.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T06:00:00,65.2,65.2,55,69.52,0,0,,0,0,20.8,7.2,220,1017.8,56.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T07:00:00,65.2,65.2,55.3,70.18,0,0,,0,0,18.3,12.8,214,1017.8,70.3,9.9,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T08:00:00,66.3,66.3,55.8,69.06,0,0,,0,0,17.9,8.5,220,1018,15.6,9.9,110,0.4,1,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T09:00:00,67.9,67.9,56.2,66.18,0,0,,0,0,21.9,8.2,230,1017.6,10.5,9.9,363,1.3,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T10:00:00,70.9,70.9,56.7,60.82,0,0,,0,0,19.7,7.2,222,1017.2,10.5,9.9,478,1.7,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T11:00:00,73.9,73.9,57.1,55.61,0,0,,0,0,26.4,11,213,1016.5,10.5,9.9,528,1.9,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T12:00:00,76.1,76.1,56.9,51.41,0,0,,0,0,24.6,15.2,214,1015.5,19.2,9.9,515,1.9,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T13:00:00,78.8,78.8,56.4,46.16,0,0,,0,0,23.9,5.2,287,1014.5,19.2,9.9,465,1.7,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T14:00:00,79.6,79.6,57.1,46.17,0,0,,0,0,23.6,10.9,214,1013.3,19.2,9.9,347,1.2,3,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T15:00:00,79.1,79.1,56.9,46.56,0,0,,0,0,26.4,8.7,225,1013.9,47.1,9.9,233,0.8,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T16:00:00,80.4,80.5,55.7,42.71,0,0,,0,0,15.9,11.4,232,1013.9,27.3,9.9,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T17:00:00,78.9,78.9,55.3,44.21,0,0,,0,0,29.8,5.8,250,1014.6,27.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T18:00:00,76.9,76.9,55.3,47.17,0,0,,0,0,10.7,6.4,245,1014.8,27.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T19:00:00,77.3,77.3,56,47.87,0,0,,0,0,21.9,5.7,240,1015.4,88.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T20:00:00,77.1,77.1,56.2,48.52,0,0,,0,0,10.1,3.2,297,1015.5,95.7,9.9,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T21:00:00,75,75,56.2,51.99,0,0,,0,0,10.3,4.8,218,1015.3,88.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T22:00:00,74.8,74.8,57.1,54.08,0,0,,0,0,11,6.4,234,1015.4,95.7,9.9,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-06T23:00:00,74.2,74.2,57.1,55.09,0,0,,0,0,10.5,3.5,303,1015.4,95.7,9.9,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T00:00:00,73,73,57.1,57.33,0,0,,0,0,9.8,7.9,253,1015.7,65,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T01:00:00,72.3,72.3,57.1,58.8,0,0,,0,0,23,6,262,1015.7,34.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T02:00:00,71,71,57.1,61.49,0,0,,0,0,9.8,6.5,292,1016,34.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T03:00:00,69.2,69.2,57.6,66.67,0,0,,0,0,7.8,4.6,262,1016,34.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T04:00:00,68.8,68.8,57.6,67.56,0,0,,0,0,7.4,6,272,1016.1,34.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T05:00:00,66.8,66.8,57.5,71.99,0,0,,0,0,7.2,4,237,1016.6,34.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T06:00:00,66.5,66.5,57.6,73.04,0,0,,0,0,7.2,4.9,241,1016.7,34.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T07:00:00,67.4,67.4,57.4,70.48,0,0,,0,0,23,6.4,280,1017.1,50.8,9.9,31,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T08:00:00,67.5,67.5,56.3,67.29,0,0,,0,0,19.7,5.2,256,1018,34.2,9.9,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T09:00:00,68.7,68.7,54.9,61.27,0,0,,0,0,18.3,6.9,276,1018.3,34.2,9.9,206,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T10:00:00,68.9,68.9,50.3,51.48,0,0,,0,0,17.2,8.2,296,1017.9,34.2,9.9,486,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T11:00:00,71.3,71.3,46.5,41.11,0,0,,0,0,18.7,9,292,1017.7,24.3,9.9,547,2,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T12:00:00,72.6,72.6,45.2,37.46,0,0,,0,0,21.5,11.6,298,1016.8,15.6,9.9,548,2,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T13:00:00,72.8,72.8,45.2,37.33,0,0,,0,0,21.9,11.2,304,1016.4,15.6,9.9,488,1.8,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T14:00:00,72.6,72.6,44,35.83,0,0,,0,0,23,10.7,324,1016.5,10.5,9.9,384,1.4,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T15:00:00,71.9,71.9,42,34.01,0,0,,0,0,20.8,7.7,302,1016.5,10.5,9.9,213,0.8,2,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T16:00:00,70.6,70.6,41,34.18,0,0,,0,0,31.1,12,300,1016.8,15.6,9.9,28,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T17:00:00,67.6,67.6,40.9,37.75,0,0,,0,0,23,8.7,360,1017.4,14.1,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T18:00:00,65.3,65.3,40.3,39.85,0,0,,0,0,24.2,8.9,338,1018.2,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T19:00:00,62.7,62.7,39.8,42.85,0,0,,0,0,23.5,8,332,1019.1,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T20:00:00,60.7,60.7,39.3,45.12,0,0,,0,0,18.3,8.5,340,1019.3,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T21:00:00,59.4,59.4,38.5,45.77,0,0,,0,0,24.2,6.8,330,1019.5,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T22:00:00,57.7,57.7,38.2,48.02,0,0,,0,0,23,10.8,342,1019.2,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-07T23:00:00,56.1,56.1,37.2,48.95,0,0,,0,0,13,5.7,347,1018.8,4.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T00:00:00,55.5,55.5,37.2,50.04,0,0,,0,0,12.3,4.7,338,1018.6,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T01:00:00,54.6,54.6,36.4,50.2,0,0,,0,0,11.2,7,334,1018.1,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T02:00:00,53.6,53.6,37.5,54.23,0,0,,0,0,9.4,2.6,336,1018,0,9.6,0,0,0,10,Clear,clear-night,"72505394728,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T03:00:00,52.4,52.4,38.2,58.22,0,0,,0,0,8.1,5,303,1017.7,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T04:00:00,50.9,50.9,37.8,60.68,0,0,,0,0,8.9,4.4,269,1017.5,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T05:00:00,51.2,51.2,37.7,59.85,0,0,,0,0,10.1,3.2,300,1017.6,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T06:00:00,52,52,38.5,60,0,0,,0,0,11,3,301,1017.5,6.1,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T07:00:00,50.8,50.8,38.6,62.8,0,0,,0,0,12.5,6.9,233,1017.2,6.1,9.9,17,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T08:00:00,53.6,53.6,39.6,59.07,0,0,,0,0,13.4,3.1,298,1017.3,0,9.9,110,0.4,1,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T09:00:00,55,55,37.5,51.69,0,0,,0,0,15.2,6,256,1016.7,0,9.9,290,1,3,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T10:00:00,57.9,57.9,35.8,43.39,0,0,,0,0,17,7.5,266,1015.9,0,9.9,491,1.8,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T11:00:00,61.4,61.4,34,35.78,0,0,,0,0,20.8,7.6,262,1014.4,0,9.9,548,2,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T12:00:00,65.5,65.5,33.4,30.16,0,0,,0,0,25.3,7.7,244,1012.7,0,9.9,550,2,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T13:00:00,67.5,67.5,30.2,24.77,0,0,,0,0,23.6,12.5,267,1011.4,0,9.9,492,1.8,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T14:00:00,68.7,68.7,29.9,23.45,0,0,,0,0,27.4,10.1,260,1010,0,9.9,380,1.4,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T15:00:00,68.9,68.9,27.6,21.21,0,0,,0,0,31.5,13.9,270,1009.6,0,9.9,225,0.8,2,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T16:00:00,67.5,67.5,30.8,25.41,0,0,,0,0,29.3,12.1,275,1010.2,0,9.9,24,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T17:00:00,65.7,65.7,32,28.31,0,0,,0,0,23,8.7,270,1010.3,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T18:00:00,64.7,64.7,32,29.36,0,0,,0,0,19.7,9.1,264,1011.1,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T19:00:00,63.4,63.4,33.9,33.09,0,0,,0,0,22.4,8.6,288,1012.1,27.1,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T20:00:00,61.8,61.8,34.4,35.73,0,0,,0,0,33.7,22.4,330,1013.5,41.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T21:00:00,58.5,58.5,32.6,37.52,0,0,,0,0,42.7,23.7,324,1015,35.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T22:00:00,57.3,57.3,30.3,35.66,0,0,,0,0,30.7,12.5,313,1015.3,41.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-08T23:00:00,56.4,56.4,30.8,37.58,0,0,,0,0,27.6,12.3,304,1015.9,20.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T00:00:00,55.3,55.3,32.3,41.47,0,0,,0,0,30.1,12.4,320,1017.1,88.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T01:00:00,53.3,53.3,31.4,43.02,0,0,,0,0,34.1,20.7,324,1018.3,50,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T02:00:00,50.3,50.3,22.8,33.78,0,0,,0,0,33.1,16.6,314,1019.9,46.4,7.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T03:00:00,48.4,44.2,21,33.61,0,0,,0,0,23.5,9.5,324,1020.6,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T04:00:00,46.5,41.9,19.3,33.52,0,0,,0,0,28.6,9.6,334,1021.9,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T05:00:00,45.2,39.8,20.8,37.57,0,0,,0,0,23.7,10.9,340,1023.3,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T06:00:00,44.5,40.1,21.8,40.19,0,0,,0,0,23,8.1,330,1024.4,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T07:00:00,43.7,39.7,21.8,41.56,0,0,,0,0,19.7,6.8,324,1025.6,10.5,9.2,22,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T08:00:00,43.8,39.1,22.4,42.31,0,0,,0,0,19.7,8.3,340,1026.8,10.5,8.8,102,0.4,1,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T09:00:00,45,43.5,21.5,39.03,0,0,,0,0,19.2,3.6,344,1026.7,10.5,9.9,321,1.2,3,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T10:00:00,47.7,44.5,20.4,33.64,0,0,,0,0,18.6,6.7,332,1027.1,10.5,9.9,459,1.7,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T11:00:00,49.1,45.9,18.6,29.62,0,0,,0,0,26.4,7.2,316,1027.1,10.5,8,530,1.9,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T12:00:00,51.8,51.8,17.4,25.37,0,0,,0,0,17.2,7.9,318,1026.6,27.1,6.9,520,1.9,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T13:00:00,52.7,52.7,16.6,23.67,0,0,,0,0,29.9,9.2,297,1026.5,43.5,6.2,463,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T14:00:00,53.7,53.7,15.8,22.07,0,0,,0,0,19.7,9.4,304,1026.2,43.5,6,380,1.4,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T15:00:00,54.7,54.7,16.2,21.66,0,0,,0,0,16.3,5.6,322,1026.4,26.9,9.2,229,0.8,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T16:00:00,54.6,54.6,16.5,22.02,0,0,,0,0,23,6,316,1027,26.9,7.3,30,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T17:00:00,53.6,53.6,16.3,22.6,0,0,,0,0,12.5,4.8,308,1027.4,26.9,9.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T18:00:00,53.3,53.3,16.3,22.88,0,0,,0,0,8.7,7.5,334,1027.9,26.9,9.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T19:00:00,52.1,52.1,18,25.73,0,0,,0,0,8.9,4,339,1028.4,24.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T20:00:00,51.7,51.7,17.9,26.02,0,0,,0,0,9.4,5.4,291,1028.6,24.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T21:00:00,50.3,50.3,19,28.72,0,0,,0,0,9.6,2.4,360,1029.1,24.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T22:00:00,48.5,47.9,19.2,30.9,0,0,,0,0,10.5,3.1,12,1029.4,15.6,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-09T23:00:00,47.1,43.6,19.7,33.32,0,0,,0,0,10.7,7.3,50,1028.9,14.1,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T00:00:00,46.7,46.7,21.2,36.03,0,0,,0,0,9.6,1.5,30,1029,14.1,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T01:00:00,46.1,46.1,24.2,41.79,0,0,,0,0,8.7,0.8,7,1028.9,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T02:00:00,46.2,44.1,25.1,43.27,0,0,,0,0,8.3,4.5,96,1028.9,10.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T03:00:00,46.3,46.3,24.4,41.94,0,0,,0,0,7.8,2.1,52,1028.7,7.2,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T04:00:00,45.5,45.5,25.3,44.94,0,0,,0,0,6.7,1.7,46,1028.3,14.1,9.9,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T05:00:00,45.1,43.5,26.5,47.89,0,0,,0,0,6.3,3.7,88,1028.1,20.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T06:00:00,45.7,44.2,27.5,48.78,0,0,,0,0,7.4,3.6,97,1027.5,34.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T07:00:00,45.3,44,28.8,52.07,0,0,,0,0,8.3,3.4,107,1026.9,34.2,9.9,27,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T08:00:00,48.9,48.9,28.6,45.16,0,0,,0,0,9.8,0.5,10,1026.8,34.2,9.9,101,0.4,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T09:00:00,52.6,52.6,29.3,40.52,0,0,,0,0,10.5,2.6,77,1026.3,34.2,9.9,335,1.2,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-11-10T10:00:00,54.8,54.8,26.1,32.72,0,0,,0,0,14.3,5.8,218,1025.8,34.2,9.9,415,1.5,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
