name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2024-12-31T15:00:00,51.5,51.5,35.5,54.11,0,0,,0,0,17.2,9,136,1009.8,22.6,9.9,115,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T16:00:00,50.9,50.9,37.9,60.82,0,0,,0,0,12.8,3.8,65,1009.4,22.6,9.9,10,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T17:00:00,50.2,50.2,38.3,63.59,0,0,,0,0,12.5,8.6,118,1009.3,22.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T18:00:00,49,45.2,39.1,68.38,0,0,,0,0,12.5,8.9,96,1008.4,22.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T19:00:00,48.7,44.8,38.9,68.71,0,0,,0,0,13.2,9,85,1006.6,27.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T20:00:00,47.6,43.6,38.7,71.03,0,0,,0,0,15,8.5,46,1005.1,98.3,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T21:00:00,45.3,40.9,40.7,83.67,0.055,100,rain,0,0,17.7,8.4,38,1003.2,100,5,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T22:00:00,44.6,39.9,40.8,86.51,0.139,100,rain,0,0,20.8,8.4,32,1002.3,100,1.7,0,0,0,,"Rain, Overcast",rain,"KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2024-12-31T23:00:00,45,38.6,42.3,90.49,0.253,100,rain,0,0,21.9,13.5,58,999.6,100,5.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T00:00:00,46.2,41.6,42.8,87.86,0,0,,0,0,19.7,9.3,69,998.7,98.1,8.8,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T01:00:00,45.6,45.6,42.9,90.26,0.036,100,rain,0,0,11.9,2.6,13,998.2,100,7.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T02:00:00,45.4,43.9,42.9,90.76,0,0,,0,0,12.3,3.7,329,997.9,100,6.6,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T03:00:00,45.3,45.3,42.5,89.75,0,0,,0,0,13.6,0.8,37,998.2,93.1,5.5,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T04:00:00,46.7,45.6,43.6,89.01,0,0,,0,0,16.3,3.4,300,997.9,100,6.2,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T05:00:00,47.7,45.8,43.8,86.36,0,0,,0,0,16.1,4.6,318,998.5,78.8,6.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york city,2025-01-01T06:00:00,47.2,42.8,43.1,85.38,0,0,,0,0,18.3,9.4,246,998.5,97.5,7.4,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T07:00:00,47.2,42.9,42,82.09,0,0,,0,0,15,9.3,245,998.6,66.7,8.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T08:00:00,47,43.2,42,82.72,0,0,,0,0,15.2,8,238,998.6,95.7,8.2,67,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T09:00:00,48.1,44.3,42,79.05,0,0,,0,0,18.3,8.4,252,999.1,88.8,9.8,99,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york city,2025-01-01T10:00:00,48.5,44.9,42.2,78.65,0,0,,0,0,25.3,8.2,244,999.7,42.1,9.9,203,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T11:00:00,50.4,50.4,41.9,72.42,0,0,,0,0,29,8.9,260,999.8,87,9.9,169,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T12:00:00,50.8,50.8,38.6,62.85,0,0,,0,0,27.2,12.7,276,999.5,95.7,9.9,321,1.2,3,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T13:00:00,49.1,43.6,36.5,61.78,0,0,,0,0,27.4,14.4,268,999.6,95.7,9.9,70,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T14:00:00,47.2,41.1,34,59.94,0,0,,0,0,29.5,14.8,262,1000,95.7,9.9,50,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T15:00:00,46.2,39.4,34,62.21,0,0,,0,0,31.1,16.4,274,1001.5,98.9,9.9,39,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york city,2025-01-01T16:00:00,45.2,38.4,31.5,58.63,0,0,,0,0,33.7,15.1,278,1003,98.2,9.9,28,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T17:00:00,44.3,37,31.4,60.33,0,0,,0,0,34.8,16.1,274,1003.7,98.2,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T18:00:00,43.5,35.7,28.3,54.82,0,0,,0,0,37.4,17.3,281,1004.3,95.7,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T19:00:00,43.1,35.7,28,55.04,0,0,,0,0,32.3,15.3,282,1005,50,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T20:00:00,43.2,35.2,26.4,51.23,0,0,,0,0,32.2,17.8,276,1005.9,87,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T21:00:00,42.2,34.1,21.4,43.24,0,0,,0,0,37.6,16.7,280,1006.6,70.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T22:00:00,41.4,33.6,20.5,42.86,0,0,,0,0,34,15.3,281,1007.4,73.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-01T23:00:00,41.3,33,22,45.96,0,0,,0,0,30.7,16.4,277,1007.6,50,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T00:00:00,40.1,33,23.8,51.83,0,0,,0,0,24.5,11.9,266,1007.8,30.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T01:00:00,39.1,31.1,22.9,51.86,0,0,,0,0,25.7,13.7,271,1008.1,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T02:00:00,38.6,31.9,23.8,54.98,0,0,,0,0,33.4,10.1,266,1008.8,27.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T03:00:00,39.1,32.1,25.2,56.99,0,0,,0,0,33.9,11.1,266,1009.5,10.5,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T04:00:00,39.3,32.3,24.9,55.96,0,0,,0,0,34,11.1,254,1009.8,77.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T05:00:00,38.9,31.7,24.4,55.51,0,0,,0,0,27.8,11.5,256,1010.2,85.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T06:00:00,38.2,29.9,21.6,50.89,0,0,,0,0,28.9,13.9,239,1011,82.6,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T07:00:00,37.3,29.7,20.7,50.74,0,0,,0,0,25.6,11.6,254,1011.4,15.6,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T08:00:00,37.3,28.8,19.8,48.84,0,0,,0,0,28.8,13.8,268,1012,10.5,9.9,41,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T09:00:00,38.4,29,20.5,48.29,0,0,,0,0,34.4,17.7,260,1013,35.9,9.9,172,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T10:00:00,39.6,30.3,20.2,45.27,0,0,,0,0,36.5,18.9,266,1013.7,73.9,9.9,325,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T11:00:00,41.3,33.2,20,42.17,0,0,,0,0,34.4,16.2,270,1013.7,88.9,9.9,196,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T12:00:00,41.7,33.1,19.1,39.92,0,0,,0,0,34.4,18.6,288,1012.8,95.7,9.9,225,0.8,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T13:00:00,42.5,34.3,18,36.88,0,0,,0,0,33.5,17.9,278,1012.5,95.7,9.9,338,1.2,3,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T14:00:00,42.5,33.6,16.8,35.13,0,0,,0,0,37.8,20.8,260,1012.5,95.7,9.9,127,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T15:00:00,41.4,33.6,16.2,35.65,0,0,,0,0,31.6,15.4,275,1012.7,95.7,9.9,67,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T16:00:00,40.3,31.8,16.3,37.4,0,0,,0,0,34.6,16.2,276,1013.5,95.7,9.9,18,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T17:00:00,38.6,30.7,16.1,39.57,0,0,,0,0,30.5,13.1,274,1014,50.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T18:00:00,37.7,29.6,15.9,40.63,0,0,,0,0,31.4,12.9,273,1014,42.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T19:00:00,37.3,27.4,16.2,41.84,0,0,,0,0,32.8,18.2,281,1014.4,20.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T20:00:00,36.2,29.3,16.7,44.57,0,0,,0,0,30.4,9.3,266,1014.6,30.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T21:00:00,35.3,27,15.9,44.67,0,0,,0,0,23.9,11.7,271,1014.5,14.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T22:00:00,34.3,26.6,16,46.77,0,0,,0,0,24.3,10,260,1014.5,50,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-02T23:00:00,34.3,23.2,15.9,46.45,0,0,,0,0,30.4,19.1,254,1014.3,51.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T00:00:00,34.3,24.9,15.9,46.45,0,0,,0,0,28.4,14.1,268,1014.5,65.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T01:00:00,33.5,24.4,16.7,49.65,0,0,,0,0,25.7,12.7,266,1014.5,30.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T02:00:00,33.9,26.4,16.2,47.72,0,0,,0,0,24.6,9.5,270,1014.6,80.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T03:00:00,34.3,25.1,15.5,45.74,0,0,,0,0,24.7,13.5,284,1014.8,98.2,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T04:00:00,34.3,24.7,14.6,43.92,0,0,,0,0,25.6,14.4,283,1014.8,98.2,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T05:00:00,34.3,25.4,14.6,43.99,0,0,,0,0,24.9,12.6,281,1014.7,98.2,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T06:00:00,33.5,25,17.4,51.21,0,0,,0,0,27.7,11.2,276,1014.6,98.2,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T07:00:00,33.5,24.8,16.8,50,0,0,,0,0,22.8,11.8,265,1014.2,95.7,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T08:00:00,33.4,25.9,16.6,49.85,0,0,,0,0,25.3,9.1,252,1013.8,89.5,9.9,38,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T09:00:00,34.2,24.5,16.6,48.17,0,0,,0,0,26.4,14.8,256,1013.8,85.9,9.9,144,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T10:00:00,35.7,29.4,15.9,43.84,0,0,,0,0,24.2,8.1,254,1013.4,50.8,9.9,207,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T11:00:00,36.7,28.8,14.3,39.45,0,0,,0,0,21,11.7,276,1012.6,42.1,9.9,492,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T12:00:00,37.6,30.1,15,39.39,0,0,,0,0,22.1,11.2,264,1010.9,42.1,9.9,557,2,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T13:00:00,38.3,32.7,15.5,38.95,0,0,,0,0,23,7.8,256,1009.5,80.1,9.9,382,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T14:00:00,37.8,32.1,16,40.68,0,0,,0,0,20.6,7.8,260,1008.7,80.1,9.9,354,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T15:00:00,38.4,32,16.7,40.97,0,0,,0,0,20.6,9.2,254,1008.6,88.9,9.9,175,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T16:00:00,37.5,29.9,15.9,40.95,0,0,,0,0,23,11.5,245,1008.8,88.9,9.9,33,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T17:00:00,36.2,30.6,15.6,42.54,0,0,,0,0,19,7,260,1008.8,95.7,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T18:00:00,35.3,27.7,17.3,47.57,0,0,,0,0,15,10.2,271,1009,88.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T19:00:00,34.8,27.2,17.5,48.84,0,0,,0,0,23.1,9.8,279,1008.7,88.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T20:00:00,33.4,24.8,19.3,55.75,0,0,,0,0,19.7,11.4,273,1008.7,30.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T21:00:00,32.5,25.6,19.7,59,0,0,,0,0,20.8,7.7,267,1008.4,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T22:00:00,32.3,24.5,19.6,59.11,0,0,,0,0,19.7,9.2,277,1008.2,34.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-03T23:00:00,31.1,22.4,19,60.51,0,0,,0,0,14.8,10.5,268,1008,25.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T00:00:00,31.1,22.8,16.9,55.28,0,0,,0,0,23.6,9.6,296,1007.6,14.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T01:00:00,30.5,21.4,13.5,48.81,0,0,,0,0,31.5,11.1,296,1007.5,14.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T02:00:00,30.3,21.2,12.5,47.19,0,0,,0,0,31.8,10.8,288,1007.6,14.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T03:00:00,30.9,23.4,13,46.91,0,0,,0,0,19.1,8.3,278,1007.9,80.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T04:00:00,31.1,20.8,12.1,44.85,0,0,,0,0,27.5,14.1,290,1008.3,43.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T05:00:00,30.1,19.2,10.5,43.44,0,0,,0,0,30.9,15.1,304,1009.2,73.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T06:00:00,30.1,20.3,9.8,41.97,0,0,,0,0,24.5,12.3,282,1009.8,87,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T07:00:00,30.3,18.8,11.5,44.99,0,0,,0,0,29.8,16.5,294,1010.3,80.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T08:00:00,30.8,18.4,9.1,39.58,0,0,,0,0,30.8,20.3,290,1010.3,91.1,9.9,54,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T09:00:00,31.3,21.9,7.9,36.88,0,0,,0,0,29.8,12,296,1011.2,88.9,9.9,194,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T10:00:00,32.7,23.8,7.8,34.58,0,0,,0,0,31.5,11.8,300,1011.6,65,9.9,201,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T11:00:00,32.4,21.3,8.3,35.76,0,0,,0,0,34.3,17.6,291,1011.6,95.7,9.9,174,0.6,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T12:00:00,32.8,22.7,7.5,34.05,0,0,,0,0,35.7,14.7,289,1011,65,9.9,175,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T13:00:00,32.7,21.1,7.9,34.76,0,0,,0,0,35.5,19.5,285,1010.6,50.8,9.9,552,2,6,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T14:00:00,32.6,21.2,7.4,34.11,0,0,,0,0,34.3,18.3,300,1010.8,88.9,9.9,367,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T15:00:00,31.7,20.4,5.6,32.62,0,0,,0,0,37.8,17.3,296,1011.3,80.1,9.9,150,0.5,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T16:00:00,31.5,21.3,4.9,31.96,0,0,,0,0,31.7,13.9,292,1012.3,95.7,9.9,36,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T17:00:00,31.3,20,5.1,32.4,0,0,,0,0,31.3,17,286,1012.7,95.7,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T18:00:00,31.1,21.1,4.1,31.21,0,0,,0,0,28.1,13.4,282,1013.3,42.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T19:00:00,30.8,22.2,4.2,31.71,0,0,,0,0,27.5,10.2,266,1013.3,87,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T20:00:00,30.1,19.6,5.3,34.23,0,0,,0,0,30.3,14.1,272,1013.5,80.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T21:00:00,30.1,19.3,5.3,34.23,0,0,,0,0,24.1,14.7,280,1013.9,14.1,9.9,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T22:00:00,29.2,18.9,5.9,36.57,0,0,,0,0,24.4,13,276,1014.3,89.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-04T23:00:00,28.9,18.4,6,37.34,0,0,,0,0,24.1,13,277,1014.9,89.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T00:00:00,29,19.2,6.9,38.53,0,0,,0,0,29.8,11.8,260,1014.9,87,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T01:00:00,28.5,18.7,7.8,41.2,0,0,,0,0,33.3,11.3,260,1015,88.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T02:00:00,28.5,19.3,8.2,41.89,0,0,,0,0,21.8,10.1,264,1015.3,97.5,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T03:00:00,28.5,17.7,9.5,44.34,0,0,,0,0,23,13.5,260,1015.3,97.5,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T04:00:00,28.3,19.7,9.2,43.96,0,0,,0,0,21.1,9.2,260,1015.2,97.5,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T05:00:00,28.3,20.5,10,45.67,0,0,,0,0,19,7.8,262,1015.4,97.5,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T06:00:00,28.3,18.5,10.8,47.36,0,0,,0,0,22.1,11.3,261,1015.8,97.5,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T07:00:00,28.3,18,10.8,47.36,0,0,,0,0,21.5,12.5,266,1016.2,97.5,9.9,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york city,2025-01-05T08:00:00,28.3,18.7,10.1,45.91,0,0,,0,0,21.1,11,258,1016.5,95.7,9.9,56,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
