"","datetime","temp","humidity","precip","snowdepth","windgust","conditions"
"1",2024-11-01,72.2,55.92,0,0,18.6,"Partially cloudy"
"2",2024-11-01 01:00:00,72,56.28,0,0,21.9,"Partially cloudy"
"3",2024-11-01 02:00:00,71.4,56.8,0,0,22.8,"Partially cloudy"
"4",2024-11-01 03:00:00,71.8,56.66,0,0,20.8,"Partially cloudy"
"5",2024-11-01 04:00:00,70.1,60.03,0,0,18.8,"Partially cloudy"
"6",2024-11-01 05:00:00,69.4,61.48,0,0,20.8,"Partially cloudy"
"7",2024-11-01 06:00:00,69.4,61.48,0,0,18.3,"Partially cloudy"
"8",2024-11-01 07:00:00,69.2,61.91,0,0,18.3,"Partially cloudy"
"9",2024-11-01 08:00:00,69.4,61.48,0,0,19.7,"Partially cloudy"
"10",2024-11-01 09:00:00,69.4,62.73,0,0,20.6,"Partially cloudy"
"11",2024-11-01 10:00:00,69.4,61.48,0,0,25.3,"Partially cloudy"
"12",2024-11-01 11:00:00,70.3,60.78,0,0,20.6,"Partially cloudy"
"13",2024-11-01 12:00:00,72.9,55.7,0,0,23.7,"Partially cloudy"
"14",2024-11-01 13:00:00,76.4,43.34,0,0,26.4,"Clear"
"15",2024-11-01 14:00:00,77.9,37.31,0,0,27.5,"Clear"
"16",2024-11-01 15:00:00,79.2,27.28,0,0,26.9,"Clear"
"17",2024-11-01 16:00:00,79,21.37,0,0,29.1,"Clear"
"18",2024-11-01 17:00:00,77.8,21.81,0,0,27.3,"Clear"
"19",2024-11-01 18:00:00,75.2,22.66,0,0,27.8,"Clear"
"20",2024-11-01 19:00:00,73.7,15.83,0,0,20.5,"Clear"
"21",2024-11-01 20:00:00,69.6,30.96,0,0,29,"Clear"
"22",2024-11-01 21:00:00,66.5,35.64,0,0,15.2,"Clear"
"23",2024-11-01 22:00:00,63.6,38.07,0,0,31,"Clear"
"24",2024-11-01 23:00:00,60.7,43.07,0,0,26,"Clear"
"25",2024-11-02,59.4,45.37,0,0,21.9,"Clear"
"26",2024-11-02 01:00:00,58.1,47.88,0,0,14.5,"Clear"
"27",2024-11-02 02:00:00,56.4,50.42,0,0,14.3,"Clear"
"28",2024-11-02 03:00:00,56.1,52.17,0,0,12.5,"Partially cloudy"
"29",2024-11-02 04:00:00,54.6,51.6,0,0,12.5,"Clear"
"30",2024-11-02 05:00:00,54.4,49.32,0,0,12.5,"Clear"
"31",2024-11-02 06:00:00,53.5,49.46,0,0,13,"Clear"
"32",2024-11-02 07:00:00,52.5,48.59,0,0,17.2,"Clear"
"33",2024-11-02 08:00:00,52.3,48.26,0,0,14.3,"Clear"
"34",2024-11-02 09:00:00,53.6,44.41,0,0,16.3,"Clear"
"35",2024-11-02 10:00:00,54,43.76,0,0,19.7,"Clear"
"36",2024-11-02 11:00:00,55.8,41.05,0,0,20.1,"Clear"
"37",2024-11-02 12:00:00,56.7,39.65,0,0,18.6,"Clear"
"38",2024-11-02 13:00:00,59.1,36.76,0,0,17.4,"Clear"
"39",2024-11-02 14:00:00,58.9,35.69,0,0,20.8,"Clear"
"40",2024-11-02 15:00:00,59.9,34.07,0,0,25.8,"Clear"
"41",2024-11-02 16:00:00,59.9,34.09,0,0,19.7,"Clear"
"42",2024-11-02 17:00:00,58.7,34.53,0,0,18.3,"Clear"
"43",2024-11-02 18:00:00,56.7,38.27,0,0,21.9,"Clear"
"44",2024-11-02 19:00:00,54.8,41.08,0,0,21.9,"Clear"
"45",2024-11-02 20:00:00,54.4,41.26,0,0,13.6,"Clear"
"46",2024-11-02 21:00:00,52.7,43.54,0,0,21.9,"Clear"
"47",2024-11-02 22:00:00,50.6,46.9,0,0,23,"Clear"
"48",2024-11-02 23:00:00,49.5,48.86,0,0,14.1,"Clear"
"49",2024-11-03,48.1,51.89,0,0,13.4,"Clear"
"50",2024-11-03 01:00:00,47.4,53.92,0,0,13.2,"Clear"
"51",2024-11-03 02:00:00,45.2,53.9,0,0,17.2,"Clear"
"52",2024-11-03 03:00:00,43.9,55.88,0,0,15,"Clear"
"53",2024-11-03 04:00:00,42.4,59.29,0,0,15.2,"Clear"
"54",2024-11-03 05:00:00,42,58.01,0,0,15.4,"Clear"
"55",2024-11-03 06:00:00,41,60.28,0,0,15.7,"Clear"
"56",2024-11-03 07:00:00,40.8,60.72,0,0,16.6,"Clear"
"57",2024-11-03 08:00:00,42.5,54.29,0,0,19,"Clear"
"58",2024-11-03 09:00:00,43.8,50.12,0,0,18.3,"Clear"
"59",2024-11-03 10:00:00,46.4,43.97,0,0,17,"Clear"
"60",2024-11-03 11:00:00,48.4,41.18,0,0,14.5,"Clear"
"61",2024-11-03 12:00:00,50.6,36.22,0,0,11.9,"Clear"
"62",2024-11-03 13:00:00,52.8,29.66,0,0,9.8,"Clear"
"63",2024-11-03 14:00:00,54.2,24.25,0,0,9.6,"Clear"
"64",2024-11-03 15:00:00,54.2,22.28,0,0,9.6,"Clear"
"65",2024-11-03 16:00:00,54.1,24.36,0,0,9.4,"Partially cloudy"
"66",2024-11-03 17:00:00,52.5,25.02,0,0,8.7,"Clear"
"67",2024-11-03 18:00:00,50.6,26.75,0,0,8.1,"Clear"
"68",2024-11-03 19:00:00,49.5,28.97,0,0,8.7,"Clear"
"69",2024-11-03 20:00:00,50,23.88,0,0,9.2,"Clear"
"70",2024-11-03 21:00:00,48.8,26.29,0,0,8.9,"Clear"
"71",2024-11-03 22:00:00,47.7,34.53,0,0,8.7,"Clear"
"72",2024-11-03 23:00:00,46.8,42.16,0,0,10.5,"Clear"
"73",2024-11-04,45.7,46.04,0,0,10.5,"Clear"
"74",2024-11-04 01:00:00,45.3,45.57,0,0,9.6,"Clear"
"75",2024-11-04 02:00:00,45,48.76,0,0,10.7,"Clear"
"76",2024-11-04 03:00:00,45.1,52.58,0,0,11.4,"Clear"
"77",2024-11-04 04:00:00,45.3,54.57,0,0,10.5,"Clear"
"78",2024-11-04 05:00:00,45.3,58.23,0,0,11.2,"Partially cloudy"
"79",2024-11-04 06:00:00,46,58.65,0,0,11.9,"Partially cloudy"
"80",2024-11-04 07:00:00,46.6,59.89,0,0,10.1,"Partially cloudy"
"81",2024-11-04 08:00:00,47.9,61.73,0,0,11.6,"Partially cloudy"
"82",2024-11-04 09:00:00,50.3,58.69,0,0,19.7,"Partially cloudy"
"83",2024-11-04 10:00:00,54.6,50.02,0,0,18.3,"Partially cloudy"
"84",2024-11-04 11:00:00,55.5,50.33,0,0,21.9,"Partially cloudy"
"85",2024-11-04 12:00:00,55.6,51.81,0,0,18.3,"Partially cloudy"
"86",2024-11-04 13:00:00,56.5,50.43,0,0,17.7,"Partially cloudy"
"87",2024-11-04 14:00:00,56.6,52.6,0,0,19.7,"Partially cloudy"
"88",2024-11-04 15:00:00,56.7,58.22,0,0,18.7,"Partially cloudy"
"89",2024-11-04 16:00:00,55.8,62.55,0,0,18.3,"Partially cloudy"
"90",2024-11-04 17:00:00,56.2,64.04,0,0,15,"Partially cloudy"
"91",2024-11-04 18:00:00,55.6,69.53,0,0,12.1,"Partially cloudy"
"92",2024-11-04 19:00:00,54.9,74.54,0,0,10.3,"Partially cloudy"
"93",2024-11-04 20:00:00,54.9,75.52,0,0,10.1,"Partially cloudy"
"94",2024-11-04 21:00:00,55.4,74.72,0,0,10.7,"Partially cloudy"
"95",2024-11-04 22:00:00,55.6,76.28,0,0,11,"Partially cloudy"
"96",2024-11-04 23:00:00,56.4,74.63,0,0,10.7,"Overcast"
"97",2024-11-05,56.8,75.11,0,0,10.3,"Partially cloudy"
"98",2024-11-05 01:00:00,56.9,75.28,0,0,10.7,"Partially cloudy"
"99",2024-11-05 02:00:00,56.5,79.9,0,0,12.3,"Partially cloudy"
"100",2024-11-05 03:00:00,56.7,81.12,0,0,12.1,"Clear"
"101",2024-11-05 04:00:00,55.2,82.36,0,0,12.1,"Partially cloudy"
"102",2024-11-05 05:00:00,55,84.65,0,0,12.1,"Partially cloudy"
"103",2024-11-05 06:00:00,55.6,80.51,0,0,11.4,"Partially cloudy"
"104",2024-11-05 07:00:00,55.4,83.2,0,0,11.2,"Partially cloudy"
"105",2024-11-05 08:00:00,56.1,83.53,0,0,18.3,"Overcast"
"106",2024-11-05 09:00:00,57.7,79.53,0,0,13.4,"Partially cloudy"
"107",2024-11-05 10:00:00,61.2,71.8,0,0,20.1,"Partially cloudy"
"108",2024-11-05 11:00:00,64.6,66.17,0,0,19.2,"Partially cloudy"
"109",2024-11-05 12:00:00,67.6,59.97,0,0,24.2,"Clear"
"110",2024-11-05 13:00:00,69.8,56.01,0,0,20.4,"Clear"
"111",2024-11-05 14:00:00,71.5,53.86,0,0,25.3,"Clear"
"112",2024-11-05 15:00:00,73.1,51.57,0,0,18.6,"Clear"
"113",2024-11-05 16:00:00,72,52.47,0,0,17.2,"Clear"
"114",2024-11-05 17:00:00,68.9,59,0,0,12.1,"Clear"
"115",2024-11-05 18:00:00,67.1,65.44,0,0,13.2,"Clear"
"116",2024-11-05 19:00:00,68.5,63.06,0,0,15.2,"Clear"
"117",2024-11-05 20:00:00,68.9,61.76,0,0,17,"Clear"
"118",2024-11-05 21:00:00,67,68.2,0,0,25.3,"Clear"
"119",2024-11-05 22:00:00,67,68.16,0,0,18.6,"Clear"
"120",2024-11-05 23:00:00,66.7,71.22,0,0,19,"Clear"
"121",2024-11-06,65.5,76.16,0,0,25.3,"Clear"
"122",2024-11-06 01:00:00,65.3,74.69,0,0,26.4,"Clear"
"123",2024-11-06 02:00:00,65.2,67.75,0,0,20.1,"Partially cloudy"
"124",2024-11-06 03:00:00,66.1,65.31,0,0,21.7,"Overcast"
"125",2024-11-06 04:00:00,65.5,66.72,0,0,25.3,"Overcast"
"126",2024-11-06 05:00:00,65.9,67.51,0,0,20.8,"Partially cloudy"
"127",2024-11-06 06:00:00,65.2,69.52,0,0,20.8,"Partially cloudy"
"128",2024-11-06 07:00:00,65.2,70.18,0,0,18.3,"Partially cloudy"
"129",2024-11-06 08:00:00,66.3,69.06,0,0,17.9,"Clear"
"130",2024-11-06 09:00:00,67.9,66.18,0,0,21.9,"Clear"
"131",2024-11-06 10:00:00,70.9,60.82,0,0,19.7,"Clear"
"132",2024-11-06 11:00:00,73.9,55.61,0,0,26.4,"Clear"
"133",2024-11-06 12:00:00,76.1,51.41,0,0,24.6,"Clear"
"134",2024-11-06 13:00:00,78.8,46.16,0,0,23.9,"Clear"
"135",2024-11-06 14:00:00,79.6,46.17,0,0,23.6,"Clear"
"136",2024-11-06 15:00:00,79.1,46.56,0,0,26.4,"Partially cloudy"
"137",2024-11-06 16:00:00,80.4,42.71,0,0,15.9,"Partially cloudy"
"138",2024-11-06 17:00:00,78.9,44.21,0,0,29.8,"Partially cloudy"
"139",2024-11-06 18:00:00,76.9,47.17,0,0,10.7,"Partially cloudy"
"140",2024-11-06 19:00:00,77.3,47.87,0,0,21.9,"Partially cloudy"
"141",2024-11-06 20:00:00,77.1,48.52,0,0,10.1,"Overcast"
"142",2024-11-06 21:00:00,75,51.99,0,0,10.3,"Partially cloudy"
"143",2024-11-06 22:00:00,74.8,54.08,0,0,11,"Overcast"
"144",2024-11-06 23:00:00,74.2,55.09,0,0,10.5,"Overcast"
"145",2024-11-07,73,57.33,0,0,9.8,"Partially cloudy"
"146",2024-11-07 01:00:00,72.3,58.8,0,0,23,"Partially cloudy"
"147",2024-11-07 02:00:00,71,61.49,0,0,9.8,"Partially cloudy"
"148",2024-11-07 03:00:00,69.2,66.67,0,0,7.8,"Partially cloudy"
"149",2024-11-07 04:00:00,68.8,67.56,0,0,7.4,"Partially cloudy"
"150",2024-11-07 05:00:00,66.8,71.99,0,0,7.2,"Partially cloudy"
"151",2024-11-07 06:00:00,66.5,73.04,0,0,7.2,"Partially cloudy"
"152",2024-11-07 07:00:00,67.4,70.48,0,0,23,"Partially cloudy"
"153",2024-11-07 08:00:00,67.5,67.29,0,0,19.7,"Partially cloudy"
"154",2024-11-07 09:00:00,68.7,61.27,0,0,18.3,"Partially cloudy"
"155",2024-11-07 10:00:00,68.9,51.48,0,0,17.2,"Partially cloudy"
"156",2024-11-07 11:00:00,71.3,41.11,0,0,18.7,"Partially cloudy"
"157",2024-11-07 12:00:00,72.6,37.46,0,0,21.5,"Clear"
"158",2024-11-07 13:00:00,72.8,37.33,0,0,21.9,"Clear"
"159",2024-11-07 14:00:00,72.6,35.83,0,0,23,"Clear"
"160",2024-11-07 15:00:00,71.9,34.01,0,0,20.8,"Clear"
"161",2024-11-07 16:00:00,70.6,34.18,0,0,31.1,"Clear"
"162",2024-11-07 17:00:00,67.6,37.75,0,0,23,"Clear"
"163",2024-11-07 18:00:00,65.3,39.85,0,0,24.2,"Clear"
"164",2024-11-07 19:00:00,62.7,42.85,0,0,23.5,"Clear"
"165",2024-11-07 20:00:00,60.7,45.12,0,0,18.3,"Clear"
"166",2024-11-07 21:00:00,59.4,45.77,0,0,24.2,"Clear"
"167",2024-11-07 22:00:00,57.7,48.02,0,0,23,"Clear"
"168",2024-11-07 23:00:00,56.1,48.95,0,0,13,"Clear"
"169",2024-11-08,55.5,50.04,0,0,12.3,"Clear"
"170",2024-11-08 01:00:00,54.6,50.2,0,0,11.2,"Clear"
"171",2024-11-08 02:00:00,53.6,54.23,0,0,9.4,"Clear"
"172",2024-11-08 03:00:00,52.4,58.22,0,0,8.1,"Clear"
"173",2024-11-08 04:00:00,50.9,60.68,0,0,8.9,"Clear"
"174",2024-11-08 05:00:00,51.2,59.85,0,0,10.1,"Clear"
"175",2024-11-08 06:00:00,52,60,0,0,11,"Clear"
"176",2024-11-08 07:00:00,50.8,62.8,0,0,12.5,"Clear"
"177",2024-11-08 08:00:00,53.6,59.07,0,0,13.4,"Clear"
"178",2024-11-08 09:00:00,55,51.69,0,0,15.2,"Clear"
"179",2024-11-08 10:00:00,57.9,43.39,0,0,17,"Clear"
"180",2024-11-08 11:00:00,61.4,35.78,0,0,20.8,"Clear"
"181",2024-11-08 12:00:00,65.5,30.16,0,0,25.3,"Clear"
"182",2024-11-08 13:00:00,67.5,24.77,0,0,23.6,"Clear"
"183",2024-11-08 14:00:00,68.7,23.45,0,0,27.4,"Clear"
"184",2024-11-08 15:00:00,68.9,21.21,0,0,31.5,"Clear"
"185",2024-11-08 16:00:00,67.5,25.41,0,0,29.3,"Clear"
"186",2024-11-08 17:00:00,65.7,28.31,0,0,23,"Clear"
"187",2024-11-08 18:00:00,64.7,29.36,0,0,19.7,"Clear"
"188",2024-11-08 19:00:00,63.4,33.09,0,0,22.4,"Partially cloudy"
"189",2024-11-08 20:00:00,61.8,35.73,0,0,33.7,"Partially cloudy"
"190",2024-11-08 21:00:00,58.5,37.52,0,0,42.7,"Partially cloudy"
"191",2024-11-08 22:00:00,57.3,35.66,0,0,30.7,"Partially cloudy"
"192",2024-11-08 23:00:00,56.4,37.58,0,0,27.6,"Partially cloudy"
"193",2024-11-09,55.3,41.47,0,0,30.1,"Partially cloudy"
"194",2024-11-09 01:00:00,53.3,43.02,0,0,34.1,"Partially cloudy"
"195",2024-11-09 02:00:00,50.3,33.78,0,0,33.1,"Partially cloudy"
"196",2024-11-09 03:00:00,48.4,33.61,0,0,23.5,"Clear"
"197",2024-11-09 04:00:00,46.5,33.52,0,0,28.6,"Clear"
"198",2024-11-09 05:00:00,45.2,37.57,0,0,23.7,"Clear"
"199",2024-11-09 06:00:00,44.5,40.19,0,0,23,"Clear"
"200",2024-11-09 07:00:00,43.7,41.56,0,0,19.7,"Clear"
"201",2024-11-09 08:00:00,43.8,42.31,0,0,19.7,"Clear"
"202",2024-11-09 09:00:00,45,39.03,0,0,19.2,"Clear"
"203",2024-11-09 10:00:00,47.7,33.64,0,0,18.6,"Clear"
"204",2024-11-09 11:00:00,49.1,29.62,0,0,26.4,"Clear"
"205",2024-11-09 12:00:00,51.8,25.37,0,0,17.2,"Partially cloudy"
"206",2024-11-09 13:00:00,52.7,23.67,0,0,29.9,"Partially cloudy"
"207",2024-11-09 14:00:00,53.7,22.07,0,0,19.7,"Partially cloudy"
"208",2024-11-09 15:00:00,54.7,21.66,0,0,16.3,"Partially cloudy"
"209",2024-11-09 16:00:00,54.6,22.02,0,0,23,"Partially cloudy"
"210",2024-11-09 17:00:00,53.6,22.6,0,0,12.5,"Partially cloudy"
"211",2024-11-09 18:00:00,53.3,22.88,0,0,8.7,"Partially cloudy"
"212",2024-11-09 19:00:00,52.1,25.73,0,0,8.9,"Partially cloudy"
"213",2024-11-09 20:00:00,51.7,26.02,0,0,9.4,"Partially cloudy"
"214",2024-11-09 21:00:00,50.3,28.72,0,0,9.6,"Partially cloudy"
"215",2024-11-09 22:00:00,48.5,30.9,0,0,10.5,"Clear"
"216",2024-11-09 23:00:00,47.1,33.32,0,0,10.7,"Clear"
"217",2024-11-10,46.7,36.03,0,0,9.6,"Clear"
"218",2024-11-10 01:00:00,46.1,41.79,0,0,8.7,"Clear"
"219",2024-11-10 02:00:00,46.2,43.27,0,0,8.3,"Clear"
"220",2024-11-10 03:00:00,46.3,41.94,0,0,7.8,"Clear"
"221",2024-11-10 04:00:00,45.5,44.94,0,0,6.7,"Clear"
"222",2024-11-10 05:00:00,45.1,47.89,0,0,6.3,"Partially cloudy"
"223",2024-11-10 06:00:00,45.7,48.78,0,0,7.4,"Partially cloudy"
"224",2024-11-10 07:00:00,45.3,52.07,0,0,8.3,"Partially cloudy"
"225",2024-11-10 08:00:00,48.9,45.16,0,0,9.8,"Partially cloudy"
"226",2024-11-10 09:00:00,52.6,40.52,0,0,10.5,"Partially cloudy"
"227",2024-11-10 10:00:00,54.8,32.72,0,0,14.3,"Partially cloudy"
"228",2024-11-10 11:00:00,55.3,33.18,0,0,18.1,"Partially cloudy"
"229",2024-11-10 12:00:00,56,32.7,0,0,21.9,"Partially cloudy"
"230",2024-11-10 13:00:00,56.4,35.38,0,0,20.8,"Partially cloudy"
"231",2024-11-10 14:00:00,57.1,36.15,0,0,19,"Partially cloudy"
"232",2024-11-10 15:00:00,57.8,37.7,0,0,18.3,"Partially cloudy"
"233",2024-11-10 16:00:00,57.3,40.35,0,0,17.7,"Overcast"
"234",2024-11-10 17:00:00,57,43.14,0,0,19.7,"Overcast"
"235",2024-11-10 18:00:00,56.2,47.35,0,0,15,"Partially cloudy"
"236",2024-11-10 19:00:00,56.9,50.38,0,0,14.8,"Overcast"
"237",2024-11-10 20:00:00,57.1,56.88,0,0,17.2,"Overcast"
"238",2024-11-10 21:00:00,57.7,67.62,0,0,19.5,"Overcast"
"239",2024-11-10 22:00:00,57.1,76.99,0.01,0,19.9,"Rain, Overcast"
"240",2024-11-10 23:00:00,55.9,85.25,0.033,0,19.2,"Rain, Overcast"
"241",2024-11-11,55,88.08,0.035,0,21.5,"Rain, Overcast"
"242",2024-11-11 01:00:00,55.1,88.23,0.001,0,23,"Rain, Overcast"
"243",2024-11-11 02:00:00,56.1,88.34,0.019,0,27.7,"Rain, Overcast"
"244",2024-11-11 03:00:00,57.2,87.68,0.025,0,26.4,"Rain, Overcast"
"245",2024-11-11 04:00:00,57.3,88.71,0.049,0,23,"Rain, Overcast"
"246",2024-11-11 05:00:00,58.5,87.59,0.009,0,21.9,"Rain, Overcast"
"247",2024-11-11 06:00:00,58.5,85.35,0,0,26.3,"Overcast"
"248",2024-11-11 07:00:00,59.4,84.82,0,0,27.8,"Overcast"
"249",2024-11-11 08:00:00,60.4,82.48,0,0,22.9,"Overcast"
"250",2024-11-11 09:00:00,61.5,76.95,0,0,26.4,"Overcast"
"251",2024-11-11 10:00:00,61.7,72.86,0,0,20.5,"Partially cloudy"
"252",2024-11-11 11:00:00,64.6,61.41,0,0,22.1,"Clear"
"253",2024-11-11 12:00:00,66.5,53.41,0,0,23.6,"Clear"
"254",2024-11-11 13:00:00,67.5,48.15,0,0,28.8,"Partially cloudy"
"255",2024-11-11 14:00:00,67.6,43.85,0,0,31.6,"Partially cloudy"
"256",2024-11-11 15:00:00,67.9,43.35,0,0,17.2,"Clear"
"257",2024-11-11 16:00:00,66.7,42.53,0,0,23,"Clear"
"258",2024-11-11 17:00:00,65.6,39.38,0,0,11.6,"Clear"
"259",2024-11-11 18:00:00,63.6,41.86,0,0,19.7,"Clear"
"260",2024-11-11 19:00:00,61.7,46.57,0,0,12.3,"Clear"
"261",2024-11-11 20:00:00,60.5,45.84,0,0,21.9,"Clear"
"262",2024-11-11 21:00:00,59.6,46.81,0,0,13.2,"Clear"
"263",2024-11-11 22:00:00,59.2,48.55,0,0,21.9,"Clear"
"264",2024-11-11 23:00:00,60.2,46.82,0,0,24.2,"Clear"
"265",2024-11-12,58.6,49.54,0,0,32.2,"Clear"
"266",2024-11-12 01:00:00,57.2,52.2,0,0,26.5,"Clear"
"267",2024-11-12 02:00:00,56.2,54.05,0,0,23,"Clear"
"268",2024-11-12 03:00:00,53.9,56.25,0,0,23.8,"Clear"
"269",2024-11-12 04:00:00,51.9,53.5,0,0,33.3,"Clear"
"270",2024-11-12 05:00:00,50.6,52.04,0,0,30.5,"Clear"
"271",2024-11-12 06:00:00,50.6,53.35,0,0,27.3,"Partially cloudy"
"272",2024-11-12 07:00:00,50.6,53.78,0,0,31.8,"Clear"
"273",2024-11-12 08:00:00,50.8,51.9,0,0,29.9,"Clear"
"274",2024-11-12 09:00:00,51.7,46.36,0,0,40,"Clear"
"275",2024-11-12 10:00:00,51.7,42.46,0,0,39.2,"Clear"
"276",2024-11-12 11:00:00,51.8,40.81,0,0,35.4,"Partially cloudy"
"277",2024-11-12 12:00:00,53.4,35.67,0,0,35.5,"Clear"
"278",2024-11-12 13:00:00,52.8,36.19,0,0,30.5,"Clear"
"279",2024-11-12 14:00:00,53,35.92,0,0,28.9,"Clear"
"280",2024-11-12 15:00:00,51.8,36.33,0,0,29.6,"Clear"
"281",2024-11-12 16:00:00,49.7,38.58,0,0,29.7,"Clear"
"282",2024-11-12 17:00:00,48.3,37.76,0,0,31,"Clear"
"283",2024-11-12 18:00:00,47.6,35.91,0,0,28.8,"Clear"
"284",2024-11-12 19:00:00,46.7,36.42,0,0,28.2,"Clear"
"285",2024-11-12 20:00:00,45.4,38.19,0,0,21.2,"Clear"
"286",2024-11-12 21:00:00,44.4,39.67,0,0,23,"Clear"
"287",2024-11-12 22:00:00,43.3,41.66,0,0,29.2,"Clear"
"288",2024-11-12 23:00:00,42.5,42.46,0,0,33.8,"Clear"
"289",2024-11-13,41.3,44.58,0,0,23.7,"Clear"
"290",2024-11-13 01:00:00,40.1,44.88,0,0,26.5,"Clear"
"291",2024-11-13 02:00:00,39.7,45.59,0,0,20.5,"Clear"
"292",2024-11-13 03:00:00,38.6,45.98,0,0,26.4,"Clear"
"293",2024-11-13 04:00:00,37.7,47.71,0,0,18.8,"Clear"
"294",2024-11-13 05:00:00,37.9,47.36,0,0,18.8,"Clear"
"295",2024-11-13 06:00:00,37.1,49.35,0,0,18.3,"Clear"
"296",2024-11-13 07:00:00,36.9,49.71,0,0,18.3,"Clear"
"297",2024-11-13 08:00:00,37.6,50.17,0,0,19.5,"Clear"
"298",2024-11-13 09:00:00,39.5,44.53,0,0,21.9,"Clear"
"299",2024-11-13 10:00:00,42.7,38.52,0,0,25.3,"Clear"
"300",2024-11-13 11:00:00,44.2,37,0,0,18.6,"Clear"
"301",2024-11-13 12:00:00,46.6,30.67,0,0,16.6,"Clear"
"302",2024-11-13 13:00:00,47.7,28.77,0,0,14.8,"Clear"
"303",2024-11-13 14:00:00,49,25.76,0,0,13.2,"Clear"
"304",2024-11-13 15:00:00,49.5,24.88,0,0,12.3,"Clear"
"305",2024-11-13 16:00:00,49.5,25.53,0,0,19.7,"Clear"
"306",2024-11-13 17:00:00,47.3,30.97,0,0,10.5,"Clear"
"307",2024-11-13 18:00:00,46.9,31.64,0,0,9.2,"Clear"
"308",2024-11-13 19:00:00,45.6,35.23,0,0,8.7,"Clear"
"309",2024-11-13 20:00:00,44,36.88,0,0,10.3,"Clear"
"310",2024-11-13 21:00:00,44.1,37.61,0,0,11.9,"Clear"
"311",2024-11-13 22:00:00,43.2,36.71,0,0,13.4,"Clear"
"312",2024-11-13 23:00:00,42.8,36.13,0,0,19.7,"Clear"
"313",2024-11-14,42.3,40.09,0,0,19.7,"Clear"
"314",2024-11-14 01:00:00,40.7,40.89,0,0,15.7,"Clear"
"315",2024-11-14 02:00:00,40.6,41.74,0,0,14.3,"Clear"
"316",2024-11-14 03:00:00,38.6,44.88,0,0,14.1,"Clear"
"317",2024-11-14 04:00:00,38.5,41.74,0,0,14.8,"Clear"
"318",2024-11-14 05:00:00,37.9,43.67,0,0,15.4,"Clear"
"319",2024-11-14 06:00:00,37.3,50.33,0,0,16.8,"Clear"
"320",2024-11-14 07:00:00,38.1,49.5,0,0,16.6,"Partially cloudy"
"321",2024-11-14 08:00:00,39.7,48.2,0,0,15.9,"Partially cloudy"
"322",2024-11-14 09:00:00,41.6,49.32,0,0,23,"Partially cloudy"
"323",2024-11-14 10:00:00,43.6,49.02,0,0,16.1,"Partially cloudy"
"324",2024-11-14 11:00:00,45.3,47.43,0,0,15,"Partially cloudy"
"325",2024-11-14 12:00:00,45.2,47.31,0,0,13.4,"Partially cloudy"
"326",2024-11-14 13:00:00,46,46.78,0,0,12.1,"Partially cloudy"
"327",2024-11-14 14:00:00,46.3,46.91,0,0,10.5,"Partially cloudy"
"328",2024-11-14 15:00:00,46.3,46.68,0,0,10.1,"Partially cloudy"
"329",2024-11-14 16:00:00,45.6,50.21,0,0,8.9,"Partially cloudy"
"330",2024-11-14 17:00:00,44.7,52.58,0,0,18.3,"Partially cloudy"
"331",2024-11-14 18:00:00,44.3,54.85,0,0,8.5,"Partially cloudy"
"332",2024-11-14 19:00:00,44.3,53.46,0,0,8.3,"Partially cloudy"
"333",2024-11-14 20:00:00,44.5,53.56,0,0,8.7,"Partially cloudy"
"334",2024-11-14 21:00:00,44.5,51.15,0,0,8.9,"Partially cloudy"
"335",2024-11-14 22:00:00,44.8,51.71,0,0,9.2,"Partially cloudy"
"336",2024-11-14 23:00:00,44.8,47.51,0,0,9.8,"Partially cloudy"
"337",2024-11-15,44.1,43.23,0,0,10.3,"Partially cloudy"
"338",2024-11-15 01:00:00,43.5,43.44,0,0,10.7,"Partially cloudy"
"339",2024-11-15 02:00:00,44.2,29.72,0,0,9.2,"Partially cloudy"
"340",2024-11-15 03:00:00,44.3,28.69,0,0,10.5,"Overcast"
"341",2024-11-15 04:00:00,43.1,36.63,0,0,11.4,"Partially cloudy"
"342",2024-11-15 05:00:00,42.7,38.11,0,0,11.9,"Partially cloudy"
"343",2024-11-15 06:00:00,42.7,34.54,0,0,11.6,"Partially cloudy"
"344",2024-11-15 07:00:00,41.7,35.13,0,0,11.9,"Partially cloudy"
"345",2024-11-15 08:00:00,42.9,33.89,0,0,12.1,"Partially cloudy"
"346",2024-11-15 09:00:00,43.6,34.78,0,0,12.1,"Partially cloudy"
"347",2024-11-15 10:00:00,46.4,29.64,0,0,11.9,"Partially cloudy"
"348",2024-11-15 11:00:00,48.6,33.05,0,0,13.4,"Partially cloudy"
"349",2024-11-15 12:00:00,52.1,36,0,0,25.3,"Partially cloudy"
"350",2024-11-15 13:00:00,56.5,36.35,0,0,25.3,"Clear"
"351",2024-11-15 14:00:00,57.4,31.86,0,0,29.9,"Clear"
"352",2024-11-15 15:00:00,58.6,34.21,0,0,27.5,"Clear"
"353",2024-11-15 16:00:00,58.5,34.29,0,0,21.9,"Clear"
"354",2024-11-15 17:00:00,56.9,37.48,0,0,23,"Clear"
"355",2024-11-15 18:00:00,55.8,37.9,0,0,15,"Clear"
"356",2024-11-15 19:00:00,54.8,38.31,0,0,21.9,"Clear"
"357",2024-11-15 20:00:00,54.4,41.89,0,0,18.8,"Clear"
